variant	LocationID_coronA	LocationName_coronA	sample_id	sample_date	value
B.1.258.17	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-03-01	0
B.1.617.2	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-03-01	0
B.1.1.318	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-03-03	0
B.1.1.7	ATTP_2-K1944050	Abwasserverband Wörthersee West	CoV_5647_S80964	2021-03-03	0.907863654827126
B.1.160	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-03-03	0
B.1.177.86	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-03-03	0
B.1.258.17	ATTP_2-K1944050	Abwasserverband Wörthersee West	CoV_5647_S80964	2021-03-03	0.0921270923991239
B.1.617.2	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-03-03	0
B.1.1.318	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-03-06	0
B.1.1.7	ATTP_2-K1944050	Abwasserverband Wörthersee West	CoV_5648_S80943	2021-03-06	0.915744464249653
B.1.160	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-03-06	0
B.1.177.86	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-03-06	0
B.1.258.17	ATTP_2-K1944050	Abwasserverband Wörthersee West	CoV_5648_S80943	2021-03-06	0.0842463144946152
B.1.617.2	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-03-06	0
B.1.1.318	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-03-10	0
B.1.1.7	ATTP_2-K1944050	Abwasserverband Wörthersee West	CoV_6130_S81202	2021-03-10	0.894042182259195
B.1.160	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-03-10	0
B.1.177.86	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-03-10	0
B.1.258.17	ATTP_2-K1944050	Abwasserverband Wörthersee West	CoV_6130_S81202	2021-03-10	0.105948342839817
B.1.617.2	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-03-10	0
B.1.1.318	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-03-15	0
B.1.1.7	ATTP_2-K1944050	Abwasserverband Wörthersee West	CoV_6545_S81750	2021-03-15	0.610829453123958
B.1.160	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-03-15	0
B.1.177.86	ATTP_2-K1944050	Abwasserverband Wörthersee West	CoV_6545_S81750	2021-03-15	0.389163876028978
B.1.258.17	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-03-15	0
B.1.617.2	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-03-15	0
B.1.1.318	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-03-17	0
B.1.1.7	ATTP_2-K1944050	Abwasserverband Wörthersee West	CoV_6546_S81729	2021-03-17	0.81854748603352
B.1.160	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-03-17	0
B.1.177.86	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-03-17	0
B.1.258.17	ATTP_2-K1944050	Abwasserverband Wörthersee West	CoV_6546_S81729	2021-03-17	0.181443202979516
B.1.617.2	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-03-17	0
B.1.1.318	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-03-20	0
B.1.1.7	ATTP_2-K1944050	Abwasserverband Wörthersee West	CoV_6547_S81741	2021-03-20	0.862440330922842
B.1.160	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-03-20	0
B.1.177.86	ATTP_2-K1944050	Abwasserverband Wörthersee West	CoV_6547_S81741	2021-03-20	0.0600268390292024
B.1.258.17	ATTP_2-K1944050	Abwasserverband Wörthersee West	CoV_6547_S81741	2021-03-20	0.0775236448908023
B.1.617.2	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-03-20	0
B.1.1.318	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-03-22	0
B.1.1.7	ATTP_2-K1944050	Abwasserverband Wörthersee West	CoV_6704_S82075	2021-03-22	0.871011161159239
B.1.160	ATTP_2-K1944050	Abwasserverband Wörthersee West	CoV_6704_S82075	2021-03-22	0.0567677443778152
B.1.177.86	ATTP_2-K1944050	Abwasserverband Wörthersee West	CoV_6704_S82075	2021-03-22	0.0722119504688126
B.1.258.17	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-03-22	0
B.1.617.2	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-03-22	0
B.1.1.318	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-03-27	0
B.1.1.7	ATTP_2-K1944050	Abwasserverband Wörthersee West	CoV_6706_S82034	2021-03-27	0.9703
B.1.160	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-03-27	0
B.1.177.86	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-03-27	0
B.1.258.17	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-03-27	0
B.1.617.2	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-03-27	0
B.1.1.318	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-03-31	0
B.1.1.7	ATTP_2-K1944050	Abwasserverband Wörthersee West	CoV_7217_S83111	2021-03-31	0.99
B.1.160	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-03-31	0
B.1.177.86	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-03-31	0
B.1.258.17	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-03-31	0
B.1.617.2	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-03-31	0
B.1.1.318	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-04-03	0
B.1.1.7	ATTP_2-K1944050	Abwasserverband Wörthersee West	CoV_7221_S83061	2021-04-03	0.9662
B.1.160	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-04-03	0
B.1.177.86	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-04-03	0
B.1.258.17	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-04-03	0
B.1.617.2	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-04-03	0
B.1.1.318	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-04-12	0
B.1.1.7	ATTP_2-K1944050	Abwasserverband Wörthersee West	CoV_8166_S84170	2021-04-12	0.95094
B.1.160	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-04-12	0
B.1.177.86	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-04-12	0
B.1.258.17	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-04-12	0
B.1.617.2	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-04-12	0
B.1.1.318	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-04-14	0
B.1.1.7	ATTP_2-K1944050	Abwasserverband Wörthersee West	CoV_8167_S84147	2021-04-14	0.9773
B.1.160	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-04-14	0
B.1.177.86	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-04-14	0
B.1.258.17	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-04-14	0
B.1.617.2	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-04-14	0
B.1.1.318	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-04-21	0
B.1.1.7	ATTP_2-K1944050	Abwasserverband Wörthersee West	CoV_8361_S84839	2021-04-21	0.99639
B.1.160	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-04-21	0
B.1.177.86	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-04-21	0
B.1.258.17	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-04-21	0
B.1.617.2	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-04-21	0
B.1.1.318	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-04-24	0
B.1.1.7	ATTP_2-K1944050	Abwasserverband Wörthersee West	CoV_8362_S84789	2021-04-24	0.97904
B.1.160	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-04-24	0
B.1.177.86	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-04-24	0
B.1.258.17	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-04-24	0
B.1.617.2	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-04-24	0
B.1.1.318	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-04-28	0
B.1.1.7	ATTP_2-K1944050	Abwasserverband Wörthersee West	CoV_8899_S85890	2021-04-28	0.99286
B.1.160	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-04-28	0
B.1.177.86	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-04-28	0
B.1.258.17	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-04-28	0
B.1.617.2	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-04-28	0
B.1.1.318	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-05-01	0
B.1.1.7	ATTP_2-K1944050	Abwasserverband Wörthersee West	CoV_8900_S85920	2021-05-01	0.99814
B.1.160	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-05-01	0
B.1.177.86	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-05-01	0
B.1.258.17	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-05-01	0
B.1.617.2	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-05-01	0
B.1.1.318	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-05-08	0
B.1.1.7	ATTP_2-K1944050	Abwasserverband Wörthersee West	CoV_9184_S86212	2021-05-08	0.9973
B.1.160	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-05-08	0
B.1.177.86	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-05-08	0
B.1.258.17	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-05-08	0
B.1.617.2	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-05-08	0
B.1.1.318	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-05-10	0
B.1.1.7	ATTP_2-K1944050	Abwasserverband Wörthersee West	CoV_9281_S87073	2021-05-10	0.99667
B.1.160	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-05-10	0
B.1.177.86	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-05-10	0
B.1.258.17	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-05-10	0
B.1.617.2	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-05-10	0
B.1.1.318	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-05-12	0
B.1.1.7	ATTP_2-K1944050	Abwasserverband Wörthersee West	CoV_9282_S87095	2021-05-12	0.99594
B.1.160	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-05-12	0
B.1.177.86	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-05-12	0
B.1.258.17	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-05-12	0
B.1.617.2	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-05-12	0
B.1.1.318	ATTP_2-K1944050	Abwasserverband Wörthersee West	CoV_9750_S87852	2021-05-17	0.238328444289763
B.1.1.7	ATTP_2-K1944050	Abwasserverband Wörthersee West	CoV_9750_S87852	2021-05-17	0.761663269195711
B.1.160	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-05-17	0
B.1.177.86	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-05-17	0
B.1.258.17	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-05-17	0
B.1.617.2	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-05-17	0
B.1.1.318	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-05-20	0
B.1.1.7	ATTP_2-K1944050	Abwasserverband Wörthersee West	CoV_9751_S87839	2021-05-20	0.9524
B.1.160	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-05-20	0
B.1.177.86	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-05-20	0
B.1.258.17	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-05-20	0
B.1.617.2	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-05-20	0
B.1.1.318	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-05-24	0
B.1.1.7	ATTP_2-K1944050	Abwasserverband Wörthersee West	CoV_9752_S88109	2021-05-24	0.99534
B.1.160	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-05-24	0
B.1.177.86	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-05-24	0
B.1.258.17	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-05-24	0
B.1.617.2	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-05-24	0
B.1.1.318	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-05-27	0
B.1.1.7	ATTP_2-K1944050	Abwasserverband Wörthersee West	CoV_11296_S89639	2021-05-27	0.99126
B.1.160	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-05-27	0
B.1.177.86	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-05-27	0
B.1.258.17	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-05-27	0
B.1.617.2	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-05-27	0
B.1.1.318	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-07-11	0
B.1.1.7	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-07-11	0
B.1.160	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-07-11	0
B.1.177.86	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-07-11	0
B.1.258.17	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-07-11	0
B.1.617.2	ATTP_2-K1944050	Abwasserverband Wörthersee West	CoV_13230_S93163	2021-07-11	0.99675
B.1.1.318	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-07-14	0
B.1.1.7	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-07-14	0
B.1.160	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-07-14	0
B.1.177.86	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-07-14	0
B.1.258.17	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-07-14	0
B.1.617.2	ATTP_2-K1944050	Abwasserverband Wörthersee West	CoV_13652_S93501	2021-07-14	0.9974
B.1.1.318	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-07-18	0
B.1.1.7	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-07-18	0
B.1.160	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-07-18	0
B.1.177.86	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-07-18	0
B.1.258.17	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-07-18	0
B.1.617.2	ATTP_2-K1944050	Abwasserverband Wörthersee West	CoV_13653_S93584	2021-07-18	0.99774
B.1.1.318	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-07-21	0
B.1.1.7	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-07-21	0
B.1.160	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-07-21	0
B.1.177.86	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-07-21	0
B.1.258.17	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-07-21	0
B.1.617.2	ATTP_2-K1944050	Abwasserverband Wörthersee West	CoV_13998_S93984	2021-07-21	0.99834
B.1.1.318	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-07-25	0
B.1.1.7	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-07-25	0
B.1.160	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-07-25	0
B.1.177.86	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-07-25	0
B.1.258.17	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-07-25	0
B.1.617.2	ATTP_2-K1944050	Abwasserverband Wörthersee West	CoV_13999_S94003	2021-07-25	0.99813
B.1.1.318	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-07-28	0
B.1.1.7	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-07-28	0
B.1.160	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-07-28	0
B.1.177.86	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-07-28	0
B.1.258.17	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-07-28	0
B.1.617.2	ATTP_2-K1944050	Abwasserverband Wörthersee West	CoV_14401_S95102	2021-07-28	0.99135
B.1.1.318	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-08-01	0
B.1.1.7	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-08-01	0
B.1.160	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-08-01	0
B.1.177.86	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-08-01	0
B.1.258.17	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-08-01	0
B.1.617.2	ATTP_2-K1944050	Abwasserverband Wörthersee West	CoV_14400_S95098	2021-08-01	0.93282
B.1.1.318	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-08-04	0
B.1.1.7	ATTP_2-K1944050	Abwasserverband Wörthersee West	CoV_14885_S95639	2021-08-04	0.100079376196479
B.1.160	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-08-04	0
B.1.177.86	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-08-04	0
B.1.258.17	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-08-04	0
B.1.617.2	ATTP_2-K1944050	Abwasserverband Wörthersee West	CoV_14885_S95639	2021-08-04	0.899911285427464
B.1.1.318	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-08-11	0
B.1.1.7	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-08-11	0
B.1.160	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-08-11	0
B.1.177.86	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-08-11	0
B.1.258.17	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-08-11	0
B.1.617.2	ATTP_2-K1944050	Abwasserverband Wörthersee West	CoV_15299_S96110	2021-08-11	0.98924
B.1.1.318	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-08-15	0
B.1.1.7	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-08-15	0
B.1.160	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-08-15	0
B.1.177.86	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-08-15	0
B.1.258.17	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-08-15	0
B.1.617.2	ATTP_2-K1944050	Abwasserverband Wörthersee West	CoV_15300_S96131	2021-08-15	0.99836
B.1.1.318	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-08-18	0
B.1.1.7	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-08-18	0
B.1.160	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-08-18	0
B.1.177.86	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-08-18	0
B.1.258.17	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-08-18	0
B.1.617.2	ATTP_2-K1944050	Abwasserverband Wörthersee West	CoV_15552_S96574	2021-08-18	0.99783
B.1.1.318	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-08-22	0
B.1.1.7	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-08-22	0
B.1.160	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-08-22	0
B.1.177.86	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-08-22	0
B.1.258.17	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-08-22	0
B.1.617.2	ATTP_2-K1944050	Abwasserverband Wörthersee West	CoV_15553_S96528	2021-08-22	0.99715
B.1.1.318	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-08-25	0
B.1.1.7	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-08-25	0
B.1.160	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-08-25	0
B.1.177.86	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-08-25	0
B.1.258.17	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-08-25	0
B.1.617.2	ATTP_2-K1944050	Abwasserverband Wörthersee West	CoV_15940_S97028	2021-08-25	0.99444
B.1.1.318	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-08-29	0
B.1.1.7	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-08-29	0
B.1.160	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-08-29	0
B.1.177.86	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-08-29	0
B.1.258.17	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-08-29	0
B.1.617.2	ATTP_2-K1944050	Abwasserverband Wörthersee West	CoV_15941_S97102	2021-08-29	0.9957
B.1.1.318	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-09-01	0
B.1.1.7	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-09-01	0
B.1.160	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-09-01	0
B.1.177.86	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-09-01	0
B.1.258.17	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-09-01	0
B.1.617.2	ATTP_2-K1944050	Abwasserverband Wörthersee West	CoV_16306_S97370	2021-09-01	0.99596
B.1.1.318	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-09-08	0
B.1.1.7	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-09-08	0
B.1.160	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-09-08	0
B.1.177.86	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-09-08	0
B.1.258.17	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-09-08	0
B.1.617.2	ATTP_2-K1944050	Abwasserverband Wörthersee West	CoV_16367_S98029	2021-09-08	0.99673
B.1.1.318	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-09-12	0
B.1.1.7	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-09-12	0
B.1.160	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-09-12	0
B.1.177.86	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-09-12	0
B.1.258.17	ATTP_2-K1944050	Abwasserverband Wörthersee West		2021-09-12	0
B.1.617.2	ATTP_2-K1944050	Abwasserverband Wörthersee West	CoV_16368_S98050	2021-09-12	0.99721
B.1.1.170	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2020-12-14	0
B.1.1.318	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2020-12-14	0
B.1.1.7	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2020-12-14	0
B.1.1.70	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2020-12-14	0
B.1.160	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems	CoV_2232_S74680	2020-12-14	0.14714
B.1.177.86	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems	CoV_2232_S74680	2020-12-14	0.15425
B.1.221	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems	CoV_2232_S74680	2020-12-14	0.048741
B.1.258.17	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems	CoV_2232_S74680	2020-12-14	0.10848
B.1.525	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2020-12-14	0
B.1.617.2	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2020-12-14	0
B.1.621	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2020-12-14	0
B.1.1.170	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems	CoV_3055_S75398	2020-12-17	0.079149
B.1.1.318	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2020-12-17	0
B.1.1.7	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2020-12-17	0
B.1.1.70	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2020-12-17	0
B.1.160	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems	CoV_3055_S75398	2020-12-17	0.10432
B.1.177.86	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems	CoV_3055_S75398	2020-12-17	0.36937
B.1.221	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems	CoV_3055_S75398	2020-12-17	0.086391
B.1.258.17	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems	CoV_3055_S75398	2020-12-17	0.24911
B.1.525	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2020-12-17	0
B.1.617.2	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2020-12-17	0
B.1.621	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2020-12-17	0
B.1.1.170	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems	CoV_2233_S74679	2020-12-20	0.10673
B.1.1.318	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2020-12-20	0
B.1.1.7	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2020-12-20	0
B.1.1.70	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2020-12-20	0
B.1.160	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems	CoV_2233_S74679	2020-12-20	0.15679
B.1.177.86	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems	CoV_2233_S74679	2020-12-20	0.38509
B.1.221	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems	CoV_2233_S74679	2020-12-20	0.073422
B.1.258.17	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems	CoV_2233_S74679	2020-12-20	0.1449
B.1.525	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2020-12-20	0
B.1.617.2	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2020-12-20	0
B.1.621	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2020-12-20	0
B.1.1.170	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-01-02	0
B.1.1.318	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-01-02	0
B.1.1.7	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-01-02	0
B.1.1.70	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-01-02	0
B.1.160	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems	CoV_2234_S74678	2021-01-02	0.10286
B.1.177.86	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems	CoV_2234_S74678	2021-01-02	0.11835
B.1.221	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems	CoV_2234_S74678	2021-01-02	0.029767
B.1.258.17	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems	CoV_2234_S74678	2021-01-02	0.073092
B.1.525	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-01-02	0
B.1.617.2	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-01-02	0
B.1.621	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-01-02	0
B.1.1.170	ATTP_8-Hohenems	EMREG_BE_Abwasserverband Region Hohenems		2021-01-12	0
